r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
79,63,3,96,3,2018-03-06 15:51:27.406432,15:51:27,52.56270683333334,13.411162000000001
79,63,3,96,3,2018-03-06 15:51:28.494195,15:51:28,52.562705,13.411161833333333
79,63,3,96,3,2018-03-06 15:51:29.531450,15:51:29,52.562703166666665,13.411162166666667
79,63,3,96,3,2018-03-06 15:51:30.563120,15:51:30,52.562701833333335,13.411162666666666
79,63,3,96,3,2018-03-06 15:51:31.583622,15:51:31,52.5627005,13.411163666666667
79,63,3,96,3,2018-03-06 15:51:32.654346,15:51:32,52.562699333333335,13.4111645
79,63,3,96,3,2018-03-06 15:51:33.675565,15:51:33,52.562698166666664,13.411165333333333
79,63,3,96,3,2018-03-06 15:51:34.746296,15:51:34,52.56269733333333,13.411165666666667
79,63,3,96,3,2018-03-06 15:51:35.792693,15:51:35,52.56269666666667,13.411166
79,63,3,96,3,2018-03-06 15:51:36.829795,15:51:36,52.562696,13.411166
79,63,3,96,3,2018-03-06 15:51:37.935115,15:51:37,52.562695833333336,13.411166166666666
79,63,3,96,3,2018-03-06 15:51:38.949034,15:51:38,52.562696,13.411166333333334
79,63,3,96,3,2018-03-06 15:51:39.968909,15:51:39,52.5626965,13.411165833333333
79,63,3,96,3,2018-03-06 15:51:41.025854,15:51:40,52.562698,13.411165166666667
79,63,3,96,3,2018-03-06 15:51:42.045762,15:51:41,52.562699333333335,13.411164833333334
79,63,3,96,3,2018-03-06 15:51:43.062739,15:51:43,52.562702333333334,13.411163833333333
79,63,3,96,3,2018-03-06 15:51:44.097336,15:51:44,52.56270333333333,13.411163666666667
79,63,3,96,3,2018-03-06 15:51:45.161409,15:51:45,52.562704,13.411163666666667
79,63,3,96,3,2018-03-06 15:51:46.197060,15:51:46,52.56270516666667,13.4111635
79,63,3,96,3,2018-03-06 15:51:47.219776,15:51:47,52.562706166666665,13.411163833333333
79,63,3,96,3,2018-03-06 15:51:48.242746,15:51:48,52.56270683333334,13.4111645
79,63,3,96,3,2018-03-06 15:51:49.256355,15:51:49,52.562707833333334,13.411165166666667
79,63,3,96,3,2018-03-06 15:51:50.277511,15:51:50,52.562708666666666,13.411165666666667
79,63,3,96,3,2018-03-06 15:51:51.311898,15:51:51,52.5627095,13.411166166666666
79,63,3,96,3,2018-03-06 15:51:52.325615,15:51:52,52.562710333333335,13.411166666666666
79,63,3,96,3,2018-03-06 15:51:53.356574,15:51:53,52.562710833333334,13.411167166666667
79,63,3,96,3,2018-03-06 15:51:54.370242,15:51:54,52.5627115,13.411167666666667
79,63,3,96,3,2018-03-06 15:51:55.389214,15:51:55,52.562711666666665,13.411168
79,63,3,96,3,2018-03-06 15:51:56.405855,15:51:56,52.562712,13.411168333333332
79,63,3,96,3,2018-03-06 15:51:57.418930,15:51:57,52.56271233333333,13.4111685
79,63,3,96,3,2018-03-06 15:51:58.432653,15:51:58,52.5627125,13.411168833333333
79,63,3,96,3,2018-03-06 15:51:59.446906,15:51:59,52.56271266666667,13.411169
79,63,3,96,3,2018-03-06 15:52:00.462630,15:52:00,52.562712833333336,13.411169
79,63,3,96,3,2018-03-06 15:52:01.486070,15:52:01,52.562713,13.411168833333333
79,63,3,96,3,2018-03-06 15:52:02.501270,15:52:02,52.56271316666667,13.411168833333333
79,63,3,96,3,2018-03-06 15:52:03.515931,15:52:03,52.562713333333335,13.411168666666667
79,63,3,96,3,2018-03-06 15:52:04.551557,15:52:04,52.56271366666667,13.411168333333332
79,63,3,96,3,2018-03-06 15:52:05.656478,15:52:05,52.56271383333333,13.411168
79,63,3,96,3,2018-03-06 15:52:06.729421,15:52:06,52.56271383333333,13.411167833333334
79,63,3,96,3,2018-03-06 15:52:07.743113,15:52:07,52.562714,13.411168
79,63,3,96,3,2018-03-06 15:52:08.787560,15:52:08,52.562714,13.411167666666667
80,62,3,98,3,2018-03-06 15:52:09.803401,15:52:09,52.562714166666666,13.411167333333333
80,62,3,98,3,2018-03-06 15:52:10.818503,15:52:10,52.562714,13.411167333333333
80,62,3,98,3,2018-03-06 15:52:11.832244,15:52:11,52.56271366666667,13.411167333333333
80,62,3,98,3,2018-03-06 15:52:12.853524,15:52:12,52.562713333333335,13.411167166666667
80,62,3,98,3,2018-03-06 15:52:13.867338,15:52:13,52.562712833333336,13.411167
80,62,3,98,3,2018-03-06 15:52:14.947084,15:52:14,52.56271233333333,13.411166833333333
80,62,3,98,3,2018-03-06 15:52:15.997821,15:52:15,52.562712,13.411166
80,62,3,98,3,2018-03-06 15:52:17.047722,15:52:16,52.5627115,13.411165833333333
80,62,3,98,3,2018-03-06 15:52:18.077141,15:52:18,52.56271133333333,13.411164166666667
80,62,3,98,3,2018-03-06 15:52:19.142672,15:52:19,52.562711166666666,13.411163166666666
80,62,3,98,3,2018-03-06 15:52:20.187716,15:52:20,52.5627125,13.411160833333334
80,62,3,98,3,2018-03-06 15:52:21.242420,15:52:21,52.56271316666667,13.411159166666666
80,62,3,98,3,2018-03-06 15:52:22.436299,15:52:22,52.5627145,13.411157
80,62,3,98,3,2018-03-06 15:52:24.036875,15:52:23,52.562715833333336,13.411154833333333
80,62,3,98,3,2018-03-06 15:52:25.060693,15:52:25,52.5627185,13.411150333333334
80,62,3,98,3,2018-03-06 15:52:26.169352,15:52:26,52.562719,13.411149
80,62,3,98,3,2018-03-06 15:52:27.257055,15:52:27,52.562720166666665,13.411147166666666
80,62,3,98,3,2018-03-06 15:52:28.318522,15:52:28,52.562722,13.411145
80,62,3,98,3,2018-03-06 15:52:29.338774,15:52:29,52.562724,13.411143166666667
80,62,3,98,3,2018-03-06 15:52:30.402774,15:52:30,52.562728,13.411139166666667
80,62,3,98,3,2018-03-06 15:52:31.537501,15:52:31,52.56272966666667,13.411137333333333
80,62,3,98,3,2018-03-06 15:52:32.557320,15:52:32,52.562731166666666,13.411136
80,62,3,98,3,2018-03-06 15:52:33.579620,15:52:33,52.5627335,13.411134
80,62,3,98,3,2018-03-06 15:52:34.625898,15:52:34,52.56273566666667,13.411131666666666
80,62,3,98,3,2018-03-06 15:52:35.677602,15:52:35,52.56273783333334,13.411129666666668
80,62,3,98,3,2018-03-06 15:52:36.695545,15:52:36,52.56273866666667,13.411129
80,62,3,98,3,2018-03-06 15:52:37.787153,15:52:37,52.562742,13.4111265
80,62,3,98,3,2018-03-06 15:52:38.835350,15:52:38,52.56274366666667,13.411125166666666
80,62,3,98,3,2018-03-06 15:52:39.872439,15:52:39,52.56274366666667,13.411125333333333
80,62,3,98,3,2018-03-06 15:52:41.037232,15:52:40,52.5627435,13.411125666666667
80,62,3,98,3,2018-03-06 15:52:42.051616,15:52:42,52.562741833333334,13.411128
80,62,3,98,3,2018-03-06 15:52:43.065839,15:52:43,52.5627405,13.411129333333333
80,62,3,98,3,2018-03-06 15:52:44.167054,15:52:44,52.562738833333334,13.411130333333332
80,62,3,98,3,2018-03-06 15:52:45.181515,15:52:45,52.56273766666666,13.411131166666667
80,62,3,98,3,2018-03-06 15:52:46.195098,15:52:46,52.5627365,13.411132
80,62,3,98,3,2018-03-06 15:52:47.209182,15:52:47,52.56273516666667,13.411133333333334
80,62,3,98,3,2018-03-06 15:52:48.229764,15:52:48,52.562734166666665,13.411134833333334
80,62,3,98,3,2018-03-06 15:52:49.275238,15:52:49,52.562733,13.411136333333333
80,62,3,98,3,2018-03-06 15:52:50.537591,15:52:50,52.56273216666666,13.411137333333333
80,62,3,98,3,2018-03-06 15:52:51.717185,15:52:51,52.562731,13.4111385
80,62,3,98,3,2018-03-06 15:52:53.317206,15:52:52,52.5627295,13.411139833333333
80,62,3,98,3,2018-03-06 15:52:54.967308,15:52:54,52.562725666666665,13.411143166666667
80,62,3,98,3,2018-03-06 15:52:56.162121,15:52:56,52.56272166666667,13.411147166666666
80,62,3,98,3,2018-03-06 15:52:57.217053,15:52:57,52.5627195,13.411148666666667
80,62,3,98,3,2018-03-06 15:52:58.241990,15:52:58,52.562717166666665,13.411150166666667
80,62,3,98,3,2018-03-06 15:52:59.279033,15:52:59,52.5627155,13.4111515
80,62,3,98,3,2018-03-06 15:53:00.372379,15:53:00,52.5627135,13.4111525
80,62,3,98,3,2018-03-06 15:53:01.386112,15:53:01,52.562711666666665,13.411153333333333
80,62,3,98,3,2018-03-06 15:53:02.423202,15:53:02,52.56270983333334,13.4111545
80,62,3,98,3,2018-03-06 15:53:03.444790,15:53:03,52.562708666666666,13.411154666666667
80,62,3,98,3,2018-03-06 15:53:04.460350,15:53:04,52.56270716666667,13.411156
80,62,3,98,3,2018-03-06 15:53:05.494075,15:53:05,52.562706,13.411157
80,62,3,98,3,2018-03-06 15:53:06.508092,15:53:06,52.562705333333334,13.411157833333334
80,62,3,98,3,2018-03-06 15:53:07.549677,15:53:07,52.562704333333336,13.411159333333334
80,62,3,98,3,2018-03-06 15:53:08.563715,15:53:08,52.5627035,13.411161166666666
80,62,3,98,3,2018-03-06 15:53:09.577082,15:53:09,52.56270216666667,13.4111635
80,62,3,98,3,2018-03-06 15:53:10.605264,15:53:10,52.5627025,13.411164666666666
80,62,3,98,3,2018-03-06 15:53:11.618544,15:53:11,52.56270266666667,13.411166166666666
80,62,3,98,3,2018-03-06 15:53:12.638299,15:53:12,52.56270283333333,13.411167333333333
80,62,3,98,3,2018-03-06 15:53:13.764215,15:53:13,52.56270266666667,13.4111685
79,61,3,99,3,2018-03-06 15:53:13.764215,15:53:13,52.56270266666667,13.4111685
79,61,3,99,3,2018-03-06 15:53:14.778066,15:53:14,52.5627025,13.411169833333334
79,61,3,99,3,2018-03-06 15:53:15.794332,15:53:15,52.562701833333335,13.411171166666666
79,61,3,99,3,2018-03-06 15:53:16.897433,15:53:16,52.562700666666665,13.411173333333334
79,61,3,99,3,2018-03-06 15:53:17.913713,15:53:17,52.562698833333336,13.411176
79,61,3,99,3,2018-03-06 15:53:18.932622,15:53:18,52.562698166666664,13.411178333333334
79,61,3,99,3,2018-03-06 15:53:19.946465,15:53:19,52.5626975,13.411180666666667
79,61,3,99,3,2018-03-06 15:53:20.989675,15:53:20,52.5626965,13.411183166666667
79,61,3,99,3,2018-03-06 15:53:22.003243,15:53:21,52.5626955,13.411186
79,61,3,99,3,2018-03-06 15:53:23.017913,15:53:22,52.56269483333333,13.411188833333334
79,61,3,99,3,2018-03-06 15:53:24.033302,15:53:23,52.56269433333333,13.411191
79,61,3,99,3,2018-03-06 15:53:25.048290,15:53:24,52.5626935,13.411193166666667
79,61,3,99,3,2018-03-06 15:53:26.064773,15:53:26,52.562691,13.411196666666667
79,61,3,99,3,2018-03-06 15:53:27.081162,15:53:27,52.562690333333336,13.411198166666667
79,61,3,99,3,2018-03-06 15:53:28.101591,15:53:28,52.5626895,13.4111995
79,61,3,99,3,2018-03-06 15:53:29.130681,15:53:29,52.562688333333334,13.411201166666666
79,61,3,99,3,2018-03-06 15:53:30.162481,15:53:30,52.56268716666666,13.411203
79,61,3,99,3,2018-03-06 15:53:31.182175,15:53:31,52.56268566666667,13.411204833333333
79,61,3,99,3,2018-03-06 15:53:32.206552,15:53:32,52.562685,13.4112065
79,61,3,99,3,2018-03-06 15:53:33.244439,15:53:33,52.56268433333334,13.411207666666666
79,61,3,99,3,2018-03-06 15:53:34.278071,15:53:34,52.5626835,13.411209166666668
79,61,3,99,3,2018-03-06 15:53:35.487151,15:53:35,52.562682833333334,13.411210166666667
79,61,3,99,3,2018-03-06 15:53:36.562874,15:53:36,52.56268166666667,13.411211
79,61,3,99,3,2018-03-06 15:53:37.671952,15:53:37,52.5626815,13.411211666666667
79,61,3,99,3,2018-03-06 15:53:38.772656,15:53:38,52.562681,13.411212333333333
79,61,3,99,3,2018-03-06 15:53:40.017227,15:53:39,52.562680666666665,13.411212166666667
79,61,3,99,3,2018-03-06 15:53:41.050491,15:53:40,52.562679333333335,13.411213
79,61,3,99,3,2018-03-06 15:53:42.199781,15:53:42,52.56267833333333,13.411214166666667
79,61,3,99,3,2018-03-06 15:53:43.344345,15:53:43,52.562678166666664,13.411214833333334
79,61,3,99,3,2018-03-06 15:53:44.987121,15:53:44,52.562678,13.411215333333333
79,61,3,99,3,2018-03-06 15:53:46.087099,15:53:46,52.562677666666666,13.411216833333333
79,61,3,99,3,2018-03-06 15:53:47.607127,15:53:47,52.56267783333333,13.411217333333333
79,61,3,99,3,2018-03-06 15:53:48.897168,15:53:48,52.56267833333333,13.411217666666667
79,61,3,99,3,2018-03-06 15:53:50.091666,15:53:49,52.56267866666666,13.411217666666667
79,61,3,99,3,2018-03-06 15:53:51.144152,15:53:51,52.562681,13.411217666666667
79,61,3,99,3,2018-03-06 15:53:52.164430,15:53:52,52.562682,13.411217166666667
79,61,3,99,3,2018-03-06 15:53:53.178829,15:53:53,52.56268266666667,13.411217166666667
79,61,3,99,3,2018-03-06 15:53:54.260528,15:53:54,52.562683666666665,13.4112165
79,61,3,99,3,2018-03-06 15:53:55.274830,15:53:55,52.56268416666666,13.411216333333334
79,61,3,99,3,2018-03-06 15:53:56.289104,15:53:56,52.5626845,13.411216166666666
79,61,3,99,3,2018-03-06 15:53:57.467299,15:53:57,52.56268566666667,13.411215333333333
79,61,3,99,3,2018-03-06 15:53:58.497062,15:53:58,52.562686666666664,13.411215166666667
79,61,3,99,3,2018-03-06 15:53:59.521267,15:53:59,52.562687333333336,13.411215166666667
79,61,3,99,3,2018-03-06 15:54:00.611956,15:54:00,52.5626875,13.411215166666667
79,61,3,99,3,2018-03-06 15:54:01.638783,15:54:01,52.56268716666666,13.411215666666667
79,61,3,99,3,2018-03-06 15:54:02.748646,15:54:02,52.562686666666664,13.411216333333334
79,61,3,99,3,2018-03-06 15:54:03.805500,15:54:03,52.56268516666667,13.411217333333333
79,61,3,99,3,2018-03-06 15:54:04.833668,15:54:04,52.56268433333334,13.411218
79,61,3,99,3,2018-03-06 15:54:05.886371,15:54:05,52.5626845,13.411217333333333
79,61,3,99,3,2018-03-06 15:54:06.940181,15:54:06,52.562684833333336,13.4112165
79,61,3,99,3,2018-03-06 15:54:08.003539,15:54:07,52.56268516666667,13.411215333333333
79,61,3,99,3,2018-03-06 15:54:09.032306,15:54:08,52.562684833333336,13.411213833333333
79,61,3,99,3,2018-03-06 15:54:10.057943,15:54:10,52.5626825,13.411213
79,61,3,99,3,2018-03-06 15:54:11.091953,15:54:11,52.562681,13.411212666666668
79,61,3,99,3,2018-03-06 15:54:12.112843,15:54:12,52.56268016666667,13.411211666666667
79,61,3,99,3,2018-03-06 15:54:13.153994,15:54:13,52.56267916666667,13.4112105
79,61,3,99,3,2018-03-06 15:54:14.203492,15:54:14,52.562678166666664,13.411209
79,61,3,99,3,2018-03-06 15:54:15.248129,15:54:15,52.562677666666666,13.411206833333333
79,61,3,99,3,2018-03-06 15:54:16.291618,15:54:16,52.56267666666667,13.411205
79,61,3,99,3,2018-03-06 15:54:17.332320,15:54:17,52.562676333333336,13.411203
77,59,3,101,3,2018-03-06 15:54:19.427149,15:54:19,52.56267583333333,13.411198833333334
77,59,3,101,3,2018-03-06 15:54:20.469851,15:54:20,52.562676,13.411196833333333
77,59,3,101,3,2018-03-06 15:54:21.508823,15:54:21,52.562676333333336,13.411195
77,59,3,101,3,2018-03-06 15:54:22.567222,15:54:22,52.562677666666666,13.4111925
77,59,3,101,3,2018-03-06 15:54:23.619302,15:54:23,52.56267883333334,13.41119
77,59,3,101,3,2018-03-06 15:54:24.680133,15:54:24,52.5626815,13.4111865
77,59,3,101,3,2018-03-06 15:54:25.752171,15:54:25,52.5626845,13.411183166666667
77,59,3,101,3,2018-03-06 15:54:26.873950,15:54:26,52.562689,13.411179
77,59,3,101,3,2018-03-06 15:54:27.971537,15:54:27,52.56269366666667,13.411174833333334
77,59,3,101,3,2018-03-06 15:54:29.042148,15:54:28,52.5626975,13.4111715
77,59,3,101,3,2018-03-06 15:54:30.216414,15:54:30,52.562702333333334,13.411170666666667
77,59,3,101,3,2018-03-06 15:54:31.232844,15:54:31,52.5627045,13.4111705
77,59,3,101,3,2018-03-06 15:54:32.247269,15:54:32,52.562706666666664,13.41117
77,59,3,101,3,2018-03-06 15:54:33.276530,15:54:33,52.56270983333334,13.411168833333333
77,59,3,101,3,2018-03-06 15:54:34.299024,15:54:34,52.56271266666667,13.411168166666666
77,59,3,101,3,2018-03-06 15:54:35.362553,15:54:35,52.5627155,13.411167166666667
77,59,3,101,3,2018-03-06 15:54:36.432704,15:54:36,52.562717,13.411166833333333
77,59,3,101,3,2018-03-06 15:54:37.525063,15:54:37,52.562718833333335,13.4111655
77,59,3,101,3,2018-03-06 15:54:38.571987,15:54:38,52.5627205,13.411164833333334
77,59,3,101,3,2018-03-06 15:54:39.624985,15:54:39,52.562723,13.411163166666666
77,59,3,101,3,2018-03-06 15:54:40.733049,15:54:40,52.56272466666667,13.4111625
77,59,3,101,3,2018-03-06 15:54:41.792175,15:54:41,52.5627265,13.411161666666667
77,59,3,101,3,2018-03-06 15:54:42.951925,15:54:42,52.56272766666667,13.411161333333334
77,59,3,101,3,2018-03-06 15:54:44.005850,15:54:43,52.562728,13.411161833333333
77,59,3,101,3,2018-03-06 15:54:45.026844,15:54:44,52.5627285,13.411161666666667
77,59,3,101,3,2018-03-06 15:54:46.043826,15:54:45,52.562727833333334,13.411162166666667
77,59,3,101,3,2018-03-06 15:54:47.069387,15:54:47,52.562726,13.411162666666666
77,59,3,101,3,2018-03-06 15:54:48.111496,15:54:48,52.562724833333334,13.411162333333333
77,59,3,101,3,2018-03-06 15:54:49.170066,15:54:49,52.5627235,13.411162000000001
77,59,3,101,3,2018-03-06 15:54:50.210927,15:54:50,52.5627225,13.411161166666666
77,59,3,101,3,2018-03-06 15:54:51.249167,15:54:51,52.562721333333336,13.411160666666667
77,59,3,101,3,2018-03-06 15:54:52.296982,15:54:52,52.56272033333333,13.411160333333333
77,59,3,101,3,2018-03-06 15:54:53.312134,15:54:53,52.562718833333335,13.4111605
77,59,3,101,3,2018-03-06 15:54:54.355514,15:54:54,52.56271783333333,13.411159666666666
77,59,3,101,3,2018-03-06 15:54:55.441127,15:54:55,52.562716333333334,13.411159666666666
77,59,3,101,3,2018-03-06 15:54:56.508641,15:54:56,52.56271483333333,13.41116
77,59,3,101,3,2018-03-06 15:54:57.562644,15:54:57,52.56271366666667,13.411159166666666
77,59,3,101,3,2018-03-06 15:54:58.595239,15:54:58,52.5627125,13.411158833333333
77,59,3,101,3,2018-03-06 15:54:59.609514,15:54:59,52.5627115,13.411158499999999
77,59,3,101,3,2018-03-06 15:55:00.637053,15:55:00,52.5627105,13.411158333333333
77,59,3,101,3,2018-03-06 15:55:01.682679,15:55:01,52.56270966666666,13.411157666666666
77,59,3,101,3,2018-03-06 15:55:02.696966,15:55:02,52.562709,13.411157166666667
77,59,3,101,3,2018-03-06 15:55:03.739085,15:55:03,52.56270766666667,13.411157666666666
77,59,3,101,3,2018-03-06 15:55:04.846051,15:55:04,52.56270716666667,13.4111575
77,59,3,101,3,2018-03-06 15:55:05.947678,15:55:05,52.562705666666666,13.411158666666667
77,59,3,101,3,2018-03-06 15:55:07.037052,15:55:06,52.562703666666664,13.41116
77,59,3,101,3,2018-03-06 15:55:08.060505,15:55:07,52.56270216666667,13.411161166666666
77,59,3,101,3,2018-03-06 15:55:09.091207,15:55:09,52.562698166666664,13.411164
77,59,3,101,3,2018-03-06 15:55:10.109218,15:55:10,52.56269666666667,13.411165333333333
77,59,3,101,3,2018-03-06 15:55:11.122932,15:55:11,52.56269483333333,13.411166833333333
77,59,3,101,3,2018-03-06 15:55:12.181669,15:55:12,52.562693333333335,13.411168333333332
77,59,3,101,3,2018-03-06 15:55:13.195313,15:55:13,52.562692166666665,13.411169833333334
77,59,3,101,3,2018-03-06 15:55:14.209270,15:55:14,52.56269116666667,13.411170666666667
77,59,3,101,3,2018-03-06 15:55:15.223031,15:55:15,52.562690333333336,13.4111715
77,59,3,101,3,2018-03-06 15:55:16.236856,15:55:16,52.56268883333333,13.411172666666667
77,59,3,101,3,2018-03-06 15:55:17.277147,15:55:17,52.56268766666667,13.4111745
77,59,3,101,3,2018-03-06 15:55:18.294444,15:55:18,52.56268683333333,13.411175833333333
77,59,3,101,3,2018-03-06 15:55:19.410100,15:55:19,52.562686666666664,13.411176666666666
77,59,3,101,3,2018-03-06 15:55:20.483883,15:55:20,52.5626865,13.411177666666667
77,59,3,101,3,2018-03-06 15:55:21.503115,15:55:21,52.56268633333333,13.4111795
76,56,3,101,3,2018-03-06 15:55:24.612842,15:55:24,52.56268716666666,13.411184166666667
76,56,3,101,3,2018-03-06 15:55:25.654997,15:55:25,52.56268766666667,13.411185166666666
76,56,3,101,3,2018-03-06 15:55:26.763612,15:55:26,52.56268816666667,13.411185833333333
76,56,3,101,3,2018-03-06 15:55:27.899975,15:55:27,52.562688,13.4111865
76,56,3,101,3,2018-03-06 15:55:28.919130,15:55:28,52.562687833333335,13.411187166666666
76,56,3,101,3,2018-03-06 15:55:29.935485,15:55:29,52.562687333333336,13.411187833333333
76,56,3,101,3,2018-03-06 15:55:30.977155,15:55:30,52.56268683333333,13.411188333333333
76,56,3,101,3,2018-03-06 15:55:32.002098,15:55:31,52.562686666666664,13.411189333333333
76,56,3,101,3,2018-03-06 15:55:33.032873,15:55:32,52.562686,13.4111905
76,56,3,101,3,2018-03-06 15:55:34.047374,15:55:33,52.56268566666667,13.4111915
76,56,3,101,3,2018-03-06 15:55:35.071547,15:55:35,52.562686166666666,13.4111935
76,56,3,101,3,2018-03-06 15:55:36.113184,15:55:36,52.562686666666664,13.411193666666666
76,56,3,101,3,2018-03-06 15:55:37.142357,15:55:37,52.56268766666667,13.411193333333333
76,56,3,101,3,2018-03-06 15:55:38.156913,15:55:38,52.56268883333333,13.411192833333333
76,56,3,101,3,2018-03-06 15:55:39.192347,15:55:39,52.5626895,13.411192833333333
76,56,3,101,3,2018-03-06 15:55:40.251559,15:55:40,52.562691,13.411192
76,56,3,101,3,2018-03-06 15:55:41.331634,15:55:41,52.56269316666667,13.4111905
76,56,3,101,3,2018-03-06 15:55:42.354753,15:55:42,52.56269566666667,13.411188333333333
76,56,3,101,3,2018-03-06 15:55:43.368625,15:55:43,52.562698166666664,13.4111855
76,56,3,101,3,2018-03-06 15:55:44.427103,15:55:44,52.5627,13.411182833333333
76,56,3,101,3,2018-03-06 15:55:45.456517,15:55:45,52.5627015,13.411179333333333
76,56,3,101,3,2018-03-06 15:55:46.475811,15:55:46,52.56270283333333,13.411175166666666
76,56,3,101,3,2018-03-06 15:55:47.515116,15:55:47,52.5627035,13.411172666666667
76,56,3,101,3,2018-03-06 15:55:48.536167,15:55:48,52.5627035,13.411172833333334
76,56,3,101,3,2018-03-06 15:55:49.551959,15:55:49,52.562703,13.411172333333333
76,56,3,101,3,2018-03-06 15:55:50.579116,15:55:50,52.56270333333333,13.411170833333333
76,56,3,101,3,2018-03-06 15:55:51.592833,15:55:51,52.56270416666667,13.411167333333333
76,56,3,101,3,2018-03-06 15:55:52.607382,15:55:52,52.562705,13.411164166666667
76,56,3,101,3,2018-03-06 15:55:53.663540,15:55:53,52.562705333333334,13.411161166666666
76,56,3,101,3,2018-03-06 15:55:54.714229,15:55:54,52.56270583333333,13.411159
76,56,3,101,3,2018-03-06 15:55:55.749030,15:55:55,52.562706166666665,13.411156666666667
76,56,3,101,3,2018-03-06 15:55:56.773216,15:55:56,52.56270683333334,13.4111545
76,56,3,101,3,2018-03-06 15:55:57.797696,15:55:57,52.56270716666667,13.411153
76,56,3,101,3,2018-03-06 15:55:58.867145,15:55:58,52.562708,13.411151833333333
76,56,3,101,3,2018-03-06 15:55:59.893295,15:55:59,52.56270883333333,13.411151166666667
76,56,3,101,3,2018-03-06 15:56:00.907030,15:56:00,52.56270983333334,13.41115
76,56,3,101,3,2018-03-06 15:56:01.930659,15:56:01,52.562711166666666,13.411149
76,56,3,101,3,2018-03-06 15:56:02.950649,15:56:02,52.56271233333333,13.411148166666667
76,56,3,101,3,2018-03-06 15:56:03.995460,15:56:03,52.56271383333333,13.411146833333333
76,56,3,101,3,2018-03-06 15:56:05.013111,15:56:04,52.562714,13.4111465
76,56,3,101,3,2018-03-06 15:56:06.032363,15:56:05,52.5627135,13.411147166666666
76,56,3,101,3,2018-03-06 15:56:07.056435,15:56:07,52.562712166666664,13.4111485
76,56,3,101,3,2018-03-06 15:56:08.101691,15:56:08,52.562712166666664,13.411149
76,56,3,101,3,2018-03-06 15:56:09.123600,15:56:09,52.56271233333333,13.411149333333332
76,56,3,101,3,2018-03-06 15:56:10.154162,15:56:10,52.56271183333333,13.411150333333334
76,56,3,101,3,2018-03-06 15:56:11.176819,15:56:11,52.56271133333333,13.411151333333333
76,56,3,101,3,2018-03-06 15:56:12.219513,15:56:12,52.562710833333334,13.411152166666668
76,56,3,101,3,2018-03-06 15:56:13.243022,15:56:13,52.562710833333334,13.411154
76,56,3,101,3,2018-03-06 15:56:14.262381,15:56:14,52.56271016666667,13.411155666666666
76,56,3,101,3,2018-03-06 15:56:15.294324,15:56:15,52.562709166666664,13.411156833333333
76,56,3,101,3,2018-03-06 15:56:16.327079,15:56:16,52.56270883333333,13.411157333333334
76,56,3,101,3,2018-03-06 15:56:17.351225,15:56:17,52.56270816666667,13.411158666666667
76,56,3,101,3,2018-03-06 15:56:18.397130,15:56:18,52.562707833333334,13.411159833333333
76,56,3,101,3,2018-03-06 15:56:19.434488,15:56:19,52.56270766666667,13.411160666666667
76,56,3,101,3,2018-03-06 15:56:20.707139,15:56:20,52.562707833333334,13.4111615
76,56,3,101,3,2018-03-06 15:56:21.857188,15:56:21,52.56270816666667,13.411163
76,56,3,101,3,2018-03-06 15:56:22.875061,15:56:22,52.5627085,13.411164333333334
76,56,3,101,3,2018-03-06 15:56:23.902873,15:56:23,52.56270883333333,13.411165166666667
76,56,3,101,3,2018-03-06 15:56:24.926891,15:56:24,52.562709166666664,13.411165333333333
76,56,3,101,3,2018-03-06 15:56:25.946532,15:56:25,52.56270966666666,13.411165666666667
75,58,3,106,3,2018-03-06 15:56:27.007845,15:56:26,52.56270983333334,13.411166
75,58,3,106,3,2018-03-06 15:56:28.040363,15:56:27,52.56271,13.4111665
75,58,3,106,3,2018-03-06 15:56:29.058110,15:56:29,52.56270716666667,13.411165666666667
75,58,3,106,3,2018-03-06 15:56:30.141872,15:56:30,52.56270633333333,13.411164833333334
75,58,3,106,3,2018-03-06 15:56:31.187327,15:56:31,52.5627055,13.411164166666667
75,58,3,106,3,2018-03-06 15:56:32.217169,15:56:32,52.5627055,13.411164
75,58,3,106,3,2018-03-06 15:56:33.245151,15:56:33,52.562705666666666,13.411162833333334
75,58,3,106,3,2018-03-06 15:56:34.261315,15:56:34,52.562706166666665,13.4111605
75,58,3,106,3,2018-03-06 15:56:35.289904,15:56:35,52.56270816666667,13.411156833333333
75,58,3,106,3,2018-03-06 15:56:36.315163,15:56:36,52.56270983333334,13.411153166666667
75,58,3,106,3,2018-03-06 15:56:37.352015,15:56:37,52.56271133333333,13.411150333333334
75,58,3,106,3,2018-03-06 15:56:38.393994,15:56:38,52.56271233333333,13.4111475
75,58,3,106,3,2018-03-06 15:56:39.421888,15:56:39,52.562712833333336,13.411145833333332
75,58,3,106,3,2018-03-06 15:56:40.464213,15:56:40,52.5627135,13.411144666666667
75,58,3,106,3,2018-03-06 15:56:41.487313,15:56:41,52.56271433333333,13.411143333333333
75,58,3,106,3,2018-03-06 15:56:42.511259,15:56:42,52.56271516666666,13.4111415
75,58,3,106,3,2018-03-06 15:56:43.546816,15:56:43,52.56271533333334,13.411139666666667
75,58,3,106,3,2018-03-06 15:56:44.569948,15:56:44,52.56271533333334,13.411138166666667
75,58,3,106,3,2018-03-06 15:56:45.584386,15:56:45,52.5627155,13.411136666666666
